Timestamp,Node_ID,CPU_Utilization_%,Memory_Utilization_%,CPU1_Temp_C,CPU2_Temp_C,Inlet_Temp_C,Exhaust_Temp_C,System_Power_W,Avg_Fan_Speed_RPM,Air_Flow_CFM,Voltage_V,Clock_Speed_GHz
2024-01-15 08:20:00,NODE_32,90.02,70.03,71.97,73.06,19.12,87.67,511.3,5184.0,42.16,12.091,3.18
2024-01-15 08:25:00,NODE_32,90.5,70.28,72.44,74.08,18.82,83.94,511.1,5164.0,41.19,12.058,3.255
2024-01-15 08:30:00,NODE_32,89.79,70.01,73.1,74.54,19.26,83.69,505.5,5212.0,41.16,12.054,3.231
2024-01-15 08:35:00,NODE_32,91.46,71.15,73.97,75.07,18.99,90.53,513.1,5240.0,41.67,12.053,3.258
2024-01-15 08:40:00,NODE_32,92.51,70.93,74.15,75.39,19.34,88.9,512.5,5271.0,42.51,12.005,3.227
2024-01-15 08:45:00,NODE_32,93.52,70.64,74.66,75.59,18.78,87.21,522.4,5320.0,42.96,12.017,3.282
2024-01-15 08:50:00,NODE_32,94.12,71.22,75.35,76.26,19.43,87.3,520.5,5343.0,42.4,12.077,3.218
2024-01-15 08:55:00,NODE_32,95.76,72.88,75.86,76.43,19.41,87.92,531.2,5421.0,44.29,12.001,3.26
2024-01-15 09:00:00,NODE_32,91.8,74.34,75.88,76.95,19.38,88.83,518.7,5431.0,43.39,12.065,3.29
2024-01-15 09:05:00,NODE_32,89.96,75.07,75.43,77.04,18.88,88.9,507.2,5447.0,42.86,11.969,3.186
2024-01-15 09:10:00,NODE_32,86.91,75.36,74.76,76.93,19.36,88.57,483.9,5479.0,44.34,11.905,3.201
2024-01-15 09:15:00,NODE_32,86.43,75.82,74.65,76.49,18.78,88.61,506.3,5493.0,42.99,12.024,3.18
2024-01-15 09:20:00,NODE_32,85.51,74.52,74.45,75.54,19.08,89.87,494.2,5496.0,43.55,11.944,3.188
2024-01-15 09:25:00,NODE_32,82.88,74.04,73.86,75.14,18.99,85.6,490.3,5476.0,41.86,11.88,3.181
2024-01-15 09:30:00,NODE_32,79.08,73.87,73.22,73.83,18.62,84.44,473.5,5521.0,43.95,12.046,3.159
2024-01-15 09:35:00,NODE_32,76.01,73.45,72.44,73.23,19.08,83.41,464.2,5547.0,42.12,11.984,3.077
2024-01-15 09:40:00,NODE_32,72.31,73.4,71.26,72.42,18.67,81.58,456.8,5504.0,44.67,12.024,3.075
2024-01-15 09:45:00,NODE_32,70.55,72.12,70.06,71.16,18.79,85.13,459.1,5429.0,43.15,11.95,3.003
2024-01-15 09:50:00,NODE_32,68.72,71.67,69.57,70.11,19.63,80.15,447.2,5397.0,41.92,11.998,3.06
2024-01-15 09:55:00,NODE_32,67.53,70.98,67.76,68.68,19.04,78.61,448.6,5361.0,42.13,11.98,3.029
2024-01-15 10:00:00,NODE_32,63.55,69.82,66.47,67.61,18.97,79.2,433.8,5354.0,44.02,11.988,3.017
2024-01-15 10:05:00,NODE_32,61.62,68.1,65.16,66.62,19.01,78.84,431.7,5338.0,41.1,12.004,2.987
2024-01-15 10:10:00,NODE_32,60.37,67.47,64.13,65.76,18.83,77.71,423.4,5186.0,41.46,12.132,2.999
2024-01-15 10:15:00,NODE_32,58.69,66.77,63.27,65.17,19.2,75.28,415.2,5077.0,41.23,11.939,3.026
2024-01-15 10:20:00,NODE_32,55.37,64.89,62.24,64.28,19.08,74.67,403.1,4996.0,40.08,12.064,2.919
2024-01-15 10:25:00,NODE_32,51.12,63.7,62.01,63.18,18.86,75.14,397.7,4901.0,40.84,12.063,2.937
2024-01-15 10:30:00,NODE_32,51.15,63.75,61.11,62.18,19.03,72.55,398.7,4856.0,39.76,12.027,2.914
2024-01-15 10:35:00,NODE_32,51.3,63.03,60.39,61.04,19.12,69.07,394.1,4805.0,41.0,12.004,2.94
2024-01-15 10:40:00,NODE_32,47.56,62.2,59.2,60.11,19.2,71.5,380.7,4738.0,37.38,11.994,2.877
2024-01-15 10:45:00,NODE_32,44.56,61.4,57.93,58.58,18.94,68.84,374.4,4675.0,38.22,11.924,2.845
2024-01-15 10:50:00,NODE_32,45.71,59.84,57.38,57.84,19.04,66.84,374.1,4575.0,37.82,12.049,2.853
2024-01-15 10:55:00,NODE_32,44.7,58.71,56.32,57.14,19.06,65.78,381.4,4549.0,35.32,11.916,2.829
2024-01-15 11:00:00,NODE_32,47.26,57.98,56.29,56.92,19.02,67.68,394.6,4448.0,34.09,11.952,2.892
2024-01-15 11:05:00,NODE_32,45.27,57.65,56.18,56.06,18.85,64.84,378.9,4397.0,35.34,12.093,2.836
2024-01-15 11:10:00,NODE_32,40.96,57.65,55.34,55.26,19.15,68.44,363.1,4445.0,35.85,12.093,2.809
2024-01-15 11:15:00,NODE_32,42.06,57.03,54.65,54.81,18.74,64.57,368.2,4351.0,34.44,11.962,2.811
2024-01-15 11:20:00,NODE_32,41.57,55.61,54.13,53.99,18.97,64.88,358.9,4261.0,34.17,12.091,2.851
2024-01-15 11:25:00,NODE_32,39.99,54.42,53.47,53.29,19.17,64.2,367.1,4192.0,35.0,11.978,2.816
2024-01-15 11:30:00,NODE_32,39.4,54.43,52.76,53.07,18.89,65.25,362.6,4123.0,34.82,11.96,2.874
2024-01-15 11:35:00,NODE_32,38.14,55.0,52.49,52.36,19.09,63.5,364.7,4061.0,32.81,12.019,2.795
2024-01-15 11:40:00,NODE_32,36.55,54.99,51.61,51.53,19.35,64.13,353.1,4018.0,31.07,12.096,2.777
2024-01-15 11:45:00,NODE_32,38.99,54.79,51.33,51.59,18.87,62.48,362.2,3923.0,30.42,12.038,2.844
2024-01-15 11:50:00,NODE_32,40.05,53.92,51.12,51.03,19.05,63.48,367.7,3888.0,32.76,12.022,2.831
2024-01-15 11:55:00,NODE_32,39.65,53.53,50.69,50.81,19.42,61.34,371.6,3837.0,30.03,11.981,2.78
2024-01-15 12:00:00,NODE_32,36.78,52.94,50.4,50.57,18.73,63.26,360.0,3840.0,30.63,11.936,2.773
2024-01-15 12:05:00,NODE_32,39.97,53.41,49.92,50.8,19.08,61.63,363.4,3815.0,31.47,11.993,2.809
2024-01-15 12:10:00,NODE_32,41.06,53.14,49.94,50.53,18.85,62.93,370.9,3772.0,30.64,11.957,2.83
2024-01-15 12:15:00,NODE_32,41.41,53.16,50.72,50.66,18.83,60.06,360.6,3761.0,29.95,12.0,2.859
2024-01-15 12:20:00,NODE_32,38.22,52.58,50.7,50.51,19.25,59.11,352.6,3725.0,30.22,12.008,2.804
2024-01-15 12:25:00,NODE_32,39.39,52.08,50.96,50.47,19.12,59.75,368.3,3684.0,28.68,11.985,2.835
2024-01-15 12:30:00,NODE_32,38.35,51.87,51.14,50.52,18.75,64.18,364.0,3671.0,29.85,12.014,2.807
2024-01-15 12:35:00,NODE_32,35.61,52.21,50.27,50.72,19.06,61.97,363.9,3702.0,28.84,12.089,2.772
2024-01-15 12:40:00,NODE_32,32.55,50.96,49.42,50.2,19.21,62.13,344.8,3663.0,27.9,11.916,2.731
2024-01-15 12:45:00,NODE_32,33.58,50.82,49.43,49.56,18.89,61.32,341.5,3656.0,29.17,12.11,2.753
2024-01-15 12:50:00,NODE_32,34.78,50.15,48.99,49.95,19.01,57.6,346.4,3624.0,28.16,11.979,2.786
2024-01-15 12:55:00,NODE_32,34.28,50.24,49.24,49.09,18.95,62.15,349.6,3618.0,28.07,12.056,2.81
2024-01-15 13:00:00,NODE_32,33.23,49.86,48.68,49.12,19.05,62.17,340.5,3572.0,28.5,12.062,2.733
2024-01-15 13:05:00,NODE_32,32.41,49.76,47.68,48.71,18.96,56.8,332.7,3576.0,27.77,11.986,2.79
2024-01-15 13:10:00,NODE_32,33.99,48.92,47.49,48.81,18.92,56.19,348.8,3532.0,26.41,12.046,2.859
2024-01-15 13:15:00,NODE_32,34.48,48.18,47.12,49.0,19.01,57.98,342.0,3493.0,28.21,12.011,2.848
2024-01-15 13:20:00,NODE_32,35.77,47.74,47.41,48.78,19.15,57.52,353.4,3501.0,27.49,11.964,2.768
2024-01-15 13:25:00,NODE_32,37.14,47.67,47.45,48.3,19.06,60.54,356.3,3456.0,28.42,12.057,2.799
2024-01-15 13:30:00,NODE_32,37.22,46.67,47.46,48.49,19.07,60.95,360.4,3433.0,24.75,11.946,2.808
2024-01-15 13:35:00,NODE_32,36.61,46.12,47.89,48.92,19.17,57.39,355.6,3444.0,27.05,12.083,2.782
2024-01-15 13:40:00,NODE_32,35.14,45.71,47.74,49.59,18.77,61.16,344.8,3462.0,27.09,12.073,2.784
2024-01-15 13:45:00,NODE_32,42.3,47.23,48.09,49.79,19.19,61.42,377.4,3442.0,27.78,12.081,2.896
2024-01-15 13:50:00,NODE_32,47.96,47.72,48.77,51.0,19.02,58.07,382.6,3409.0,26.61,11.972,2.89
2024-01-15 13:55:00,NODE_32,51.08,48.11,49.56,51.63,19.18,58.85,394.4,3478.0,27.32,12.054,2.957
2024-01-15 14:00:00,NODE_32,54.66,49.12,50.69,52.84,19.4,61.01,408.6,3446.0,26.41,12.072,2.888
2024-01-15 14:05:00,NODE_32,59.25,50.79,52.28,53.53,19.22,66.61,414.0,3454.0,26.84,12.038,3.011
2024-01-15 14:10:00,NODE_32,57.95,51.29,52.42,54.32,18.92,63.67,404.6,3433.0,27.72,11.877,2.973
2024-01-15 14:15:00,NODE_32,61.48,53.55,54.0,55.01,18.79,65.74,420.8,3546.0,27.74,11.965,2.937
2024-01-15 14:20:00,NODE_32,64.03,53.66,55.22,56.48,18.95,67.21,438.7,3572.0,28.99,12.027,3.062
2024-01-15 14:25:00,NODE_32,67.04,55.22,56.43,57.91,19.06,65.86,445.1,3646.0,28.24,11.999,3.033
2024-01-15 14:30:00,NODE_32,69.11,54.82,57.68,59.57,18.86,68.89,449.3,3712.0,28.35,11.993,3.064
2024-01-15 14:35:00,NODE_32,73.57,56.25,59.12,60.87,18.59,72.28,462.7,3769.0,30.73,11.955,3.102
2024-01-15 14:40:00,NODE_32,77.92,56.83,60.67,61.86,18.91,73.72,472.7,3861.0,30.73,12.061,3.119
2024-01-15 14:45:00,NODE_32,77.81,57.84,61.68,62.65,19.06,76.66,479.0,3949.0,33.26,12.02,3.095
2024-01-15 14:50:00,NODE_32,78.87,58.96,62.97,64.4,19.25,77.45,472.7,4021.0,32.49,12.033,3.077
2024-01-15 14:55:00,NODE_32,80.89,60.11,64.23,65.57,19.08,77.83,490.1,4107.0,33.57,11.976,3.166
2024-01-15 15:00:00,NODE_32,81.52,61.09,65.38,66.17,19.27,80.88,482.1,4193.0,32.65,12.028,3.166
2024-01-15 15:05:00,NODE_32,83.3,61.6,65.9,67.14,18.93,79.29,500.2,4238.0,32.65,12.067,3.14
2024-01-15 15:10:00,NODE_32,81.98,62.05,66.54,67.71,18.92,80.54,483.2,4308.0,36.11,11.977,3.136
2024-01-15 15:15:00,NODE_32,82.05,62.64,67.14,68.63,19.15,82.57,486.4,4397.0,33.45,11.989,3.202
2024-01-15 15:20:00,NODE_32,86.36,64.3,68.33,69.93,19.37,81.41,504.4,4484.0,34.51,12.004,3.198
2024-01-15 15:25:00,NODE_32,90.23,65.13,68.86,70.26,19.09,79.48,504.1,4571.0,36.07,11.955,3.258
2024-01-15 15:30:00,NODE_32,89.31,65.88,69.95,71.4,19.37,81.26,508.3,4641.0,38.76,12.059,3.224
2024-01-15 15:35:00,NODE_32,90.61,67.11,71.16,72.2,19.0,86.54,509.7,4729.0,37.04,11.957,3.196
2024-01-15 15:40:00,NODE_32,90.42,67.51,72.02,72.63,18.72,83.3,504.0,4795.0,40.53,11.994,3.228
2024-01-15 15:45:00,NODE_32,93.52,67.4,72.11,73.35,19.01,86.13,523.8,4904.0,40.08,12.106,3.224
2024-01-15 15:50:00,NODE_32,94.57,68.07,72.52,74.51,19.26,83.95,521.1,4954.0,37.13,11.989,3.306
2024-01-15 15:55:00,NODE_32,94.7,68.71,73.24,74.95,19.02,86.35,530.4,5019.0,40.24,11.962,3.256
2024-01-15 16:00:00,NODE_32,94.61,69.69,73.91,75.37,19.1,89.54,517.1,5078.0,40.84,12.001,3.305
2024-01-15 16:05:00,NODE_32,92.24,70.13,74.75,75.42,18.99,88.74,511.6,5081.0,39.7,11.984,3.234
2024-01-15 16:10:00,NODE_32,92.15,70.81,74.93,76.11,18.75,87.58,515.1,5108.0,42.64,11.987,3.269
2024-01-15 16:15:00,NODE_32,92.23,71.62,75.54,76.44,18.91,90.11,516.3,5233.0,42.5,12.015,3.219
2024-01-15 16:20:00,NODE_32,91.74,71.98,75.73,76.7,19.1,88.25,518.2,5270.0,41.83,12.013,3.267
2024-01-15 16:25:00,NODE_32,90.45,71.72,75.58,76.91,19.08,89.68,510.1,5284.0,41.34,11.99,3.208
2024-01-15 16:30:00,NODE_32,90.72,72.86,76.16,76.28,19.06,91.37,512.2,5320.0,41.97,11.906,3.264
2024-01-15 16:35:00,NODE_32,92.1,73.29,75.92,76.33,18.89,88.7,519.3,5362.0,42.64,12.008,3.261
2024-01-15 16:40:00,NODE_32,89.67,73.58,75.8,76.0,18.66,92.07,508.3,5435.0,43.06,12.035,3.215
2024-01-15 16:45:00,NODE_32,87.8,74.02,75.63,75.41,18.94,90.39,497.6,5501.0,41.67,11.954,3.149
2024-01-15 16:50:00,NODE_32,86.82,73.72,74.85,75.27,19.08,88.17,502.1,5525.0,44.39,12.06,3.211
2024-01-15 16:55:00,NODE_32,85.33,74.41,74.1,74.64,18.82,85.14,502.2,5524.0,42.77,12.02,3.201
2024-01-15 17:00:00,NODE_32,83.6,73.99,73.82,74.03,18.99,89.86,488.1,5503.0,42.85,12.067,3.157
2024-01-15 17:05:00,NODE_32,82.67,73.6,73.69,73.4,19.33,85.37,481.1,5542.0,44.48,12.03,3.215
2024-01-15 17:10:00,NODE_32,81.17,73.49,73.31,72.82,18.74,84.5,479.7,5509.0,42.72,11.931,3.148
2024-01-15 17:15:00,NODE_32,80.19,74.0,72.72,72.73,19.0,85.72,483.0,5560.0,44.67,12.009,3.125
2024-01-15 17:20:00,NODE_32,73.92,74.07,71.59,71.56,19.13,84.7,465.0,5545.0,44.48,11.969,3.131
2024-01-15 17:25:00,NODE_32,72.71,72.16,70.52,70.93,18.79,82.96,470.8,5530.0,45.05,11.962,3.042
2024-01-15 17:30:00,NODE_32,70.59,71.11,69.56,70.12,18.84,79.72,456.4,5469.0,42.43,12.029,3.06
2024-01-15 17:35:00,NODE_32,67.54,70.65,68.84,69.6,18.64,79.38,446.0,5355.0,45.17,11.99,3.023
2024-01-15 17:40:00,NODE_32,63.53,70.16,67.83,68.99,19.4,79.28,433.0,5342.0,43.08,11.907,3.027
2024-01-15 17:45:00,NODE_32,59.56,68.96,66.36,67.91,18.95,76.42,419.4,5294.0,42.94,12.018,2.972
2024-01-15 17:50:00,NODE_32,58.56,68.57,65.23,66.48,19.08,77.76,426.6,5200.0,41.82,11.985,2.995
2024-01-15 17:55:00,NODE_32,55.59,67.4,64.69,64.45,18.96,76.56,403.0,5123.0,43.09,11.96,2.918
2024-01-15 18:00:00,NODE_32,51.44,67.06,63.47,63.49,19.18,73.49,388.2,5091.0,41.43,11.93,2.925
2024-01-15 18:05:00,NODE_32,48.51,66.69,62.38,61.68,18.91,73.26,390.4,5040.0,40.93,11.974,2.875
2024-01-15 18:10:00,NODE_32,46.0,65.57,61.01,60.23,18.94,74.14,387.6,5011.0,38.42,11.985,2.842
2024-01-15 18:15:00,NODE_32,43.73,64.6,59.88,58.97,19.27,69.76,374.1,4932.0,39.7,12.069,2.931
2024-01-15 18:20:00,NODE_32,40.01,63.16,58.19,57.5,18.75,72.12,358.8,4828.0,37.55,12.023,2.779
2024-01-15 18:25:00,NODE_32,38.65,62.72,56.91,55.52,19.02,65.31,345.9,4739.0,37.01,11.978,2.786
2024-01-15 18:30:00,NODE_32,36.08,61.25,55.42,54.34,19.2,64.19,358.8,4678.0,36.62,12.084,2.804
2024-01-15 18:35:00,NODE_32,31.33,59.84,54.12,52.86,18.91,63.98,339.2,4623.0,38.05,11.951,2.776
2024-01-15 18:40:00,NODE_32,26.53,58.69,51.77,51.88,18.9,63.62,325.8,4494.0,37.24,12.057,2.675
2024-01-15 18:45:00,NODE_32,25.13,58.0,50.58,50.63,19.17,62.08,311.9,4410.0,37.4,12.053,2.652
2024-01-15 18:50:00,NODE_32,20.66,57.1,49.82,48.93,18.94,59.91,306.2,4292.0,35.62,12.024,2.687
2024-01-15 18:55:00,NODE_32,16.93,55.81,48.35,47.22,18.78,57.57,300.2,4189.0,34.21,11.925,2.638
2024-01-15 19:00:00,NODE_32,25.83,54.97,47.4,46.65,18.74,60.33,329.9,4079.0,32.76,12.055,2.718
2024-01-15 19:05:00,NODE_32,29.19,54.08,46.54,46.75,19.46,56.24,331.3,3991.0,32.06,11.971,2.746
2024-01-15 19:10:00,NODE_32,36.13,54.18,46.98,46.91,19.1,59.2,352.1,3848.0,31.49,11.917,2.769
2024-01-15 19:15:00,NODE_32,42.29,53.15,47.73,47.44,18.98,58.44,370.6,3725.0,30.19,12.087,2.859
2024-01-15 19:20:00,NODE_32,42.02,53.45,48.3,47.61,18.85,59.94,370.5,3744.0,29.32,12.043,2.78
2024-01-15 19:25:00,NODE_32,43.98,54.89,48.83,48.85,18.93,62.47,370.3,3678.0,29.38,11.968,2.879
2024-01-15 19:30:00,NODE_32,45.91,55.15,49.35,49.17,19.11,59.02,379.6,3626.0,27.74,12.042,2.888
2024-01-15 19:35:00,NODE_32,44.42,54.7,49.33,49.76,18.85,61.98,372.3,3609.0,29.8,11.987,2.868
2024-01-15 19:40:00,NODE_32,42.5,54.64,49.61,49.95,18.94,58.99,360.5,3613.0,29.64,12.092,2.86
2024-01-15 19:45:00,NODE_32,45.12,54.34,50.28,50.25,19.34,60.74,383.2,3598.0,28.75,11.953,2.827
2024-01-15 19:50:00,NODE_32,46.67,53.57,51.62,51.29,19.16,63.62,375.0,3594.0,27.49,11.959,2.893
2024-01-15 19:55:00,NODE_32,43.21,53.6,51.68,51.81,18.46,60.34,371.5,3630.0,29.4,11.956,2.859
2024-01-15 20:00:00,NODE_32,40.1,53.08,51.45,51.24,18.98,61.78,365.5,3607.0,30.11,11.953,2.849
2024-01-15 20:05:00,NODE_32,39.83,52.97,51.37,50.86,19.01,62.74,361.3,3680.0,30.25,12.033,2.841
2024-01-15 20:10:00,NODE_32,39.69,52.45,50.59,50.96,18.87,61.99,364.8,3703.0,30.61,11.977,2.861
2024-01-15 20:15:00,NODE_32,39.54,51.44,50.7,51.17,19.11,64.54,361.7,3671.0,31.06,11.925,2.799
2024-01-15 20:20:00,NODE_32,39.76,51.63,50.58,51.4,19.1,59.2,363.9,3672.0,28.89,12.013,2.834
2024-01-15 20:25:00,NODE_32,35.97,51.1,50.03,51.03,18.93,61.12,351.6,3683.0,28.91,12.077,2.769
2024-01-15 20:30:00,NODE_32,33.4,51.34,49.59,50.64,18.78,60.14,339.8,3691.0,29.83,11.977,2.795
2024-01-15 20:35:00,NODE_32,32.59,50.89,48.8,49.99,18.85,62.34,347.9,3652.0,28.2,12.036,2.751
2024-01-15 20:40:00,NODE_32,27.08,50.82,47.73,49.54,19.01,60.6,322.4,3640.0,30.59,12.007,2.741
2024-01-15 20:45:00,NODE_32,26.12,50.1,46.51,48.64,18.96,53.86,323.1,3633.0,29.92,11.968,2.72
2024-01-15 20:50:00,NODE_32,23.83,50.62,45.81,47.43,18.99,53.87,316.8,3612.0,28.71,11.96,2.68
2024-01-15 20:55:00,NODE_32,21.96,49.97,45.57,46.92,19.06,58.45,314.9,3557.0,29.03,12.036,2.643
2024-01-15 21:00:00,NODE_32,19.63,48.83,44.94,46.09,19.12,54.77,305.4,3565.0,28.27,11.999,2.627
2024-01-15 21:05:00,NODE_32,21.57,47.77,44.01,45.32,18.96,56.73,301.9,3516.0,25.55,12.035,2.651
2024-01-15 21:10:00,NODE_32,19.93,47.84,43.64,45.17,19.1,51.12,299.0,3501.0,28.03,12.083,2.673
2024-01-15 21:15:00,NODE_32,19.92,47.78,42.73,44.5,18.82,50.06,304.5,3426.0,26.86,12.046,2.635
2024-01-15 21:20:00,NODE_32,18.69,46.72,42.06,43.37,19.02,52.96,296.2,3337.0,26.5,11.986,2.682
2024-01-15 21:25:00,NODE_32,18.23,44.98,41.22,42.56,19.23,53.6,292.0,3270.0,24.5,12.037,2.669
2024-01-15 21:30:00,NODE_32,19.18,44.92,41.33,42.17,18.99,53.17,305.8,3211.0,25.87,12.005,2.666
2024-01-15 21:35:00,NODE_32,19.08,45.11,41.22,41.97,19.38,48.81,307.8,3171.0,24.0,12.081,2.637
2024-01-15 21:40:00,NODE_32,17.55,44.94,40.64,41.57,18.68,49.31,297.3,3149.0,24.86,12.079,2.699
2024-01-15 21:45:00,NODE_32,17.96,45.07,40.27,41.61,18.71,52.57,299.8,3083.0,24.49,12.024,2.638
2024-01-15 21:50:00,NODE_32,16.53,44.76,39.93,41.39,19.17,52.67,303.3,3046.0,25.5,11.948,2.639
2024-01-15 21:55:00,NODE_32,16.31,44.26,39.74,40.91,19.19,49.82,289.3,3009.0,24.38,11.945,2.588
2024-01-15 22:00:00,NODE_32,17.11,43.1,39.47,41.1,19.08,52.07,295.1,2983.0,25.86,12.005,2.656
2024-01-15 22:05:00,NODE_32,20.29,43.58,39.37,40.89,19.15,50.43,307.7,2919.0,23.71,11.974,2.648
2024-01-15 22:10:00,NODE_32,20.22,43.63,39.46,40.67,19.08,48.93,314.9,2849.0,23.6,12.017,2.631
2024-01-15 22:15:00,NODE_32,21.04,43.37,39.53,40.42,19.06,49.07,311.6,2739.0,20.14,12.016,2.659
2024-01-15 22:20:00,NODE_32,22.45,42.54,40.22,41.03,18.95,51.53,308.8,2731.0,22.87,11.982,2.731
2024-01-15 22:25:00,NODE_32,23.52,41.27,40.51,41.22,19.05,50.44,314.7,2754.0,21.93,12.069,2.682
2024-01-15 22:30:00,NODE_32,22.0,41.11,40.43,41.15,19.19,52.57,316.4,2802.0,23.78,11.853,2.693
2024-01-15 22:35:00,NODE_32,22.42,40.88,40.06,41.64,19.06,48.3,305.6,2758.0,21.69,12.049,2.669
2024-01-15 22:40:00,NODE_32,23.4,40.74,40.05,41.49,19.16,51.58,321.8,2787.0,21.9,12.001,2.669
2024-01-15 22:45:00,NODE_32,23.38,40.85,40.47,41.56,18.79,52.81,323.5,2729.0,20.65,11.94,2.709
2024-01-15 22:50:00,NODE_32,21.39,41.0,40.71,41.87,19.05,48.47,302.8,2783.0,18.75,11.923,2.671
2024-01-15 22:55:00,NODE_32,20.2,41.27,40.53,41.92,19.31,51.56,298.4,2754.0,22.69,11.94,2.672
2024-01-15 23:00:00,NODE_32,17.67,40.9,40.76,41.29,18.96,50.53,297.9,2772.0,22.93,12.082,2.68
2024-01-15 23:05:00,NODE_32,16.6,40.97,40.34,40.53,19.04,51.05,302.5,2739.0,22.05,12.097,2.602
2024-01-15 23:10:00,NODE_32,15.98,40.57,39.32,40.64,19.08,47.5,292.1,2721.0,21.66,11.958,2.686
2024-01-15 23:15:00,NODE_32,19.34,39.88,39.58,40.95,18.68,49.99,301.5,2720.0,22.12,11.956,2.637
2024-01-15 23:20:00,NODE_32,20.12,39.65,39.34,40.51,19.42,48.53,306.6,2733.0,22.63,11.953,2.66
2024-01-15 23:25:00,NODE_32,19.02,40.09,39.63,40.35,19.19,47.8,298.7,2754.0,23.11,11.961,2.675
2024-01-15 23:30:00,NODE_32,18.86,39.75,40.13,39.82,18.69,53.05,301.8,2749.0,21.66,11.994,2.662
2024-01-15 23:35:00,NODE_32,19.24,38.72,39.82,39.37,19.32,50.7,298.1,2764.0,22.16,11.976,2.701
2024-01-15 23:40:00,NODE_32,17.97,38.72,39.48,38.69,18.87,46.62,302.5,2779.0,21.66,11.991,2.691
2024-01-15 23:45:00,NODE_32,19.59,38.39,39.48,39.34,19.22,48.19,307.3,2751.0,22.03,11.948,2.647
2024-01-15 23:50:00,NODE_32,19.97,39.4,39.62,39.88,18.95,50.77,303.2,2756.0,23.95,12.017,2.635
2024-01-15 23:55:00,NODE_32,20.44,40.1,40.33,39.66,19.24,49.61,305.0,2736.0,22.35,12.011,2.641
2024-01-15 00:00:00,NODE_33,15.04,31.65,41.02,42.97,18.16,49.53,211.7,3301.0,24.96,12.074,2.62
2024-01-15 00:05:00,NODE_33,16.12,32.09,40.32,42.43,18.18,50.86,201.7,3247.0,25.04,12.014,2.607
2024-01-15 00:10:00,NODE_33,16.86,33.01,39.91,41.91,18.2,47.38,218.6,3223.0,26.15,11.993,2.649
2024-01-15 00:15:00,NODE_33,17.51,33.61,39.61,42.14,18.48,52.27,218.1,3149.0,23.94,11.955,2.621
2024-01-15 00:20:00,NODE_33,18.04,33.9,39.61,42.26,18.27,46.66,218.0,3088.0,23.08,12.047,2.627
2024-01-15 00:25:00,NODE_33,19.26,33.98,39.86,42.04,18.29,50.06,227.8,3097.0,23.98,11.981,2.714
2024-01-15 00:30:00,NODE_33,19.59,34.27,40.06,41.02,18.35,48.6,230.8,3046.0,24.24,12.043,2.654
2024-01-15 00:35:00,NODE_33,17.41,35.07,40.15,40.93,18.47,51.8,219.7,3020.0,25.81,12.038,2.662
2024-01-15 00:40:00,NODE_33,17.44,35.38,39.85,41.26,18.68,52.0,218.2,2961.0,23.09,11.901,2.653
2024-01-15 00:45:00,NODE_33,16.12,36.0,39.3,40.82,18.53,46.95,214.2,2929.0,24.12,11.867,2.596
2024-01-15 00:50:00,NODE_33,18.25,35.87,39.35,40.49,18.21,48.53,226.4,2914.0,23.32,11.99,2.674
2024-01-15 00:55:00,NODE_33,18.4,36.32,39.39,40.25,18.42,48.01,219.5,2906.0,23.26,12.019,2.644
2024-01-15 01:00:00,NODE_33,18.35,37.35,39.14,40.76,18.56,46.29,222.6,2867.0,21.05,12.046,2.661
2024-01-15 01:05:00,NODE_33,20.15,37.67,39.62,40.15,18.4,52.51,230.5,2860.0,23.93,12.02,2.691
2024-01-15 01:10:00,NODE_33,20.15,36.96,39.92,39.98,18.48,49.88,232.3,2894.0,20.61,12.045,2.664
2024-01-15 01:15:00,NODE_33,19.25,37.87,39.89,40.12,18.59,48.2,224.6,2892.0,23.12,12.044,2.638
2024-01-15 01:20:00,NODE_33,19.66,38.13,40.34,40.71,18.23,52.99,231.9,2867.0,22.82,11.955,2.635
2024-01-15 01:25:00,NODE_33,19.56,38.03,40.24,40.92,18.21,51.48,223.7,2859.0,22.26,11.976,2.654
2024-01-15 01:30:00,NODE_33,19.76,38.76,40.19,40.87,18.26,49.04,223.2,2897.0,22.76,12.033,2.654
2024-01-15 01:35:00,NODE_33,21.17,39.79,40.35,40.61,18.26,51.18,227.0,2899.0,23.56,12.038,2.671
2024-01-15 01:40:00,NODE_33,22.81,40.48,40.89,40.82,18.44,51.19,235.0,2900.0,22.19,11.954,2.681
2024-01-15 01:45:00,NODE_33,20.65,39.97,40.66,41.13,18.41,51.91,227.9,2952.0,24.43,11.964,2.647
2024-01-15 01:50:00,NODE_33,19.19,40.37,40.5,41.26,18.52,51.11,216.7,2930.0,25.05,12.022,2.639
2024-01-15 01:55:00,NODE_33,18.3,39.14,39.98,41.22,18.51,49.06,216.9,2893.0,22.64,11.956,2.701
2024-01-15 02:00:00,NODE_33,17.73,39.05,39.92,41.38,18.26,50.14,225.3,2919.0,22.87,12.03,2.636
2024-01-15 02:05:00,NODE_33,18.05,38.68,39.61,41.42,18.28,49.24,228.7,2869.0,24.25,11.931,2.699
2024-01-15 02:10:00,NODE_33,17.78,38.87,39.6,41.08,18.14,46.96,215.1,2851.0,22.14,12.111,2.631
2024-01-15 02:15:00,NODE_33,18.07,37.96,39.73,40.89,18.45,52.43,223.2,2869.0,22.7,12.056,2.682
